Year,Manufacturer,Model,Engine Size (L),Transmission,Car Category,Part Category,Part Name,Part Manufacturer,Part Number,Price ($),Fluid Type,Fluid Subtype,Fluid Manufacturer,Fluid Number
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,Signaling System,Hazard Lights,Pro-Series OE,PEHAZ1068,54.32,,,,
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,Signaling System,Hazard Lights,Pro-Series OE Plus,PSHAZ3088,50.28,,,,
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,Signaling System,Hazard Lights,Brembo,BOHAZ8740,53.82,,,,
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,Signaling System,Hazard Lights,Centric,CCHAZ8197,54.43,,,,
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,77.5,Engine Oil,0W-20,Castrol,CA-ENG1984
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,71.93,Engine Oil,0W-20,Pennzoil,PE-ENG7634
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,36.24,Engine Oil,0W-20,Mobil1,MO-ENG7462
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,43.44,Brake Fluid,DOT-4,Castrol,CA-BRA9266
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,62.46,Brake Fluid,DOT-4,Pennzoil,PE-BRA6961
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,64.11,Brake Fluid,DOT-4,Mobil1,MO-BRA6419
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,56.63,Transmission Fluid,MTF-75W-90,Castrol,CA-TRA9459
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,30.99,Transmission Fluid,MTF-75W-90,Pennzoil,PE-TRA4644
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,53.56,Transmission Fluid,MTF-75W-90,Mobil1,MO-TRA9239
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,68.79,Coolant/Antifreeze,Concentrated Coolant,Castrol,CA-COO3310
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,46.74,Coolant/Antifreeze,Concentrated Coolant,Pennzoil,PE-COO1971
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,54.39,Coolant/Antifreeze,Concentrated Coolant,Mobil1,MO-COO3932
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,54.7,Power Steering Fluid,Synthetic,Castrol,CA-POW7787
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,68.42,Power Steering Fluid,Synthetic,Pennzoil,PE-POW6571
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,66.51,Power Steering Fluid,Synthetic,Mobil1,MO-POW8699
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,76.11,Gear Oil,80W-90,Castrol,CA-GEA8729
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,73.07,Gear Oil,80W-90,Pennzoil,PE-GEA5066
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,48.86,Gear Oil,80W-90,Mobil1,MO-GEA4730
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,42.77,Grease,Synthetic Grease,Castrol,CA-GRE8478
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,63.93,Grease,Synthetic Grease,Pennzoil,PE-GRE9089
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,52.41,Grease,Synthetic Grease,Mobil1,MO-GRE6306
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,70.54,Transfer Case Fluid,Full Synthetic,Castrol,CA-TRA5000
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,57.89,Transfer Case Fluid,Full Synthetic,Pennzoil,PE-TRA1433
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,71.51,Transfer Case Fluid,Full Synthetic,Mobil1,MO-TRA5143
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,38.43,Refrigerant,R-134a,Castrol,CA-REF3997
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,76.81,Refrigerant,R-134a,Pennzoil,PE-REF3123
2000,Toyota,Tundra,1.8,Manual,Pickup Trucks,,,,,52.64,Refrigerant,R-134a,Mobil1,MO-REF3263
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Engine Block,Pro-Series OE,PEENG4390,466.55,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Engine Block,Pro-Series OE Plus,PSENG4343,469.24,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Engine Block,Brembo,BOENG8509,467.38,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Engine Block,Centric,CCENG3454,473.24,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Pistons,Pro-Series OE,PEPIS8974,490.39,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Pistons,Pro-Series OE Plus,PSPIS4402,508.61,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Pistons,Brembo,BOPIS8259,476.08,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Pistons,Centric,CCPIS6823,525.86,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Crankshaft,Pro-Series OE,PECRA5229,454.47,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Crankshaft,Pro-Series OE Plus,PSCRA4314,527.67,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Crankshaft,Brembo,BOCRA2625,515.47,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Crankshaft,Centric,CCCRA9413,519.52,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Camshaft,Pro-Series OE,PECAM2916,508.83,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Camshaft,Pro-Series OE Plus,PSCAM1476,450.81,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Camshaft,Brembo,BOCAM3378,458.55,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Camshaft,Centric,CCCAM8850,467.61,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Valves,Pro-Series OE,PEVAL7740,494.99,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Valves,Pro-Series OE Plus,PSVAL8546,515.51,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Valves,Brembo,BOVAL9029,476.36,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Valves,Centric,CCVAL9893,471.41,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Timing Belt,Pro-Series OE,PETIM6624,482.46,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Timing Belt,Pro-Series OE Plus,PSTIM4823,503.44,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Timing Belt,Brembo,BOTIM1268,477.43,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Timing Belt,Centric,CCTIM2609,486.21,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Ignition System,Pro-Series OE,PEIGN4966,476.82,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Ignition System,Pro-Series OE Plus,PSIGN1332,524.26,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Ignition System,Brembo,BOIGN6552,487.38,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Engine Components,Ignition System,Centric,CCIGN1235,522.01,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Transmission,Pro-Series OE,PETRA9386,857.48,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Transmission,Pro-Series OE Plus,PSTRA3256,792.36,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Transmission,Brembo,BOTRA6822,854.16,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Transmission,Centric,CCTRA1202,813.73,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Clutch Assembly,Pro-Series OE,PECLU7213,760.19,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Clutch Assembly,Pro-Series OE Plus,PSCLU6315,727.39,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Clutch Assembly,Brembo,BOCLU5826,852.92,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Clutch Assembly,Centric,CCCLU9337,727.08,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Gearbox,Pro-Series OE,PEGEA2461,778.47,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Gearbox,Pro-Series OE Plus,PSGEA5029,768.01,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Gearbox,Brembo,BOGEA8016,831.77,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Gearbox,Centric,CCGEA5188,858.98,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Differential,Pro-Series OE,PEDIF2766,808.16,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Differential,Pro-Series OE Plus,PSDIF6100,807.78,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Differential,Brembo,BODIF7296,826.82,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Transmission System,Differential,Centric,CCDIF7867,809.79,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Suspension and Steering System,Steering Components,Pro-Series OE,PESTE2052,284.65,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Suspension and Steering System,Steering Components,Pro-Series OE Plus,PSSTE6582,327.46,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Suspension and Steering System,Steering Components,Brembo,BOSTE2355,325.53,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Suspension and Steering System,Steering Components,Centric,CCSTE5026,326.65,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Suspension and Steering System,Suspension Components,Pro-Series OE,PESUS9527,289.0,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Suspension and Steering System,Suspension Components,Pro-Series OE Plus,PSSUS6180,271.49,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Suspension and Steering System,Suspension Components,Brembo,BOSUS2501,314.0,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Suspension and Steering System,Suspension Components,Centric,CCSUS4692,328.63,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Braking System,Disc Brakes,Pro-Series OE,PEDIS4806,201.95,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Braking System,Disc Brakes,Pro-Series OE Plus,PSDIS1684,206.22,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Braking System,Disc Brakes,Brembo,BODIS6950,183.41,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Braking System,Disc Brakes,Centric,CCDIS5254,184.51,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Braking System,Drum Brakes,Pro-Series OE,PEDRU3334,206.99,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Braking System,Drum Brakes,Pro-Series OE Plus,PSDRU2751,184.77,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Braking System,Drum Brakes,Brembo,BODRU9921,188.94,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Braking System,Drum Brakes,Centric,CCDRU1247,191.61,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Braking System,Hydraulic System,Pro-Series OE,PEHYD9492,186.54,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Braking System,Hydraulic System,Pro-Series OE Plus,PSHYD8578,182.21,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Braking System,Hydraulic System,Brembo,BOHYD6346,210.81,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Braking System,Hydraulic System,Centric,CCHYD9787,217.53,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Electrical and Lighting System,Battery,Pro-Series OE,PEBAT6892,100.44,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Electrical and Lighting System,Battery,Pro-Series OE Plus,PSBAT8435,93.87,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Electrical and Lighting System,Battery,Brembo,BOBAT8921,102.37,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Electrical and Lighting System,Battery,Centric,CCBAT9587,103.31,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Electrical and Lighting System,Headlights,Pro-Series OE,PEHEA5840,99.06,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Electrical and Lighting System,Headlights,Pro-Series OE Plus,PSHEA4136,104.12,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Electrical and Lighting System,Headlights,Brembo,BOHEA4601,105.41,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Electrical and Lighting System,Headlights,Centric,CCHEA5462,104.28,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Electrical and Lighting System,Tail Lights,Pro-Series OE,PETAI7980,104.41,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Electrical and Lighting System,Tail Lights,Pro-Series OE Plus,PSTAI9425,105.31,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Electrical and Lighting System,Tail Lights,Brembo,BOTAI8452,91.94,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Electrical and Lighting System,Tail Lights,Centric,CCTAI2358,90.83,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Fuel System,Fuel Tank,Pro-Series OE,PEFUE7514,229.87,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Fuel System,Fuel Tank,Pro-Series OE Plus,PSFUE4827,252.15,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Fuel System,Fuel Tank,Brembo,BOFUE7961,238.28,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Fuel System,Fuel Tank,Centric,CCFUE4621,257.27,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Fuel System,Fuel Pump,Pro-Series OE,PEFUE7801,232.21,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Fuel System,Fuel Pump,Pro-Series OE Plus,PSFUE1121,246.58,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Fuel System,Fuel Pump,Brembo,BOFUE1736,252.11,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Fuel System,Fuel Pump,Centric,CCFUE7411,255.72,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Fuel System,Fuel Filter,Pro-Series OE,PEFUE2008,258.58,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Fuel System,Fuel Filter,Pro-Series OE Plus,PSFUE5513,258.58,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Fuel System,Fuel Filter,Brembo,BOFUE8891,258.41,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Fuel System,Fuel Filter,Centric,CCFUE4198,249.53,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Cooling System,Radiator,Pro-Series OE,PERAD3194,433.51,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Cooling System,Radiator,Pro-Series OE Plus,PSRAD6513,393.78,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Cooling System,Radiator,Brembo,BORAD6416,402.1,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Cooling System,Radiator,Centric,CCRAD6573,385.78,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Cooling System,Water Pump,Pro-Series OE,PEWAT3854,396.66,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Cooling System,Water Pump,Pro-Series OE Plus,PSWAT3983,378.21,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Cooling System,Water Pump,Brembo,BOWAT5764,436.98,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Cooling System,Water Pump,Centric,CCWAT9947,403.09,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Exhaust System,Exhaust Manifold,Pro-Series OE,PEEXH2888,319.29,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Exhaust System,Exhaust Manifold,Pro-Series OE Plus,PSEXH5704,363.7,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Exhaust System,Exhaust Manifold,Brembo,BOEXH5474,370.68,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Exhaust System,Exhaust Manifold,Centric,CCEXH7098,374.26,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Exhaust System,Catalytic Converter,Pro-Series OE,PECAT6292,336.78,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Exhaust System,Catalytic Converter,Pro-Series OE Plus,PSCAT1726,381.33,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Exhaust System,Catalytic Converter,Brembo,BOCAT1346,339.76,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Exhaust System,Catalytic Converter,Centric,CCCAT6824,369.89,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Exhaust System,Muffler,Pro-Series OE,PEMUF9396,319.5,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Exhaust System,Muffler,Pro-Series OE Plus,PSMUF2301,330.44,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Exhaust System,Muffler,Brembo,BOMUF3041,354.95,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Exhaust System,Muffler,Centric,CCMUF3540,366.48,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Drivetrain System,Axles,Pro-Series OE,PEAXL4805,616.32,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Drivetrain System,Axles,Pro-Series OE Plus,PSAXL2527,643.65,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Drivetrain System,Axles,Brembo,BOAXL9706,644.92,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Drivetrain System,Axles,Centric,CCAXL1061,557.26,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Drivetrain System,CV Joints,Pro-Series OE,PECV 4427,556.8,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Drivetrain System,CV Joints,Pro-Series OE Plus,PSCV 5031,594.68,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Drivetrain System,CV Joints,Brembo,BOCV 4101,646.3,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Drivetrain System,CV Joints,Centric,CCCV 7269,602.26,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Body and Interior Components,Chassis/Frame,Pro-Series OE,PECHA6933,757.32,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Body and Interior Components,Chassis/Frame,Pro-Series OE Plus,PSCHA8864,717.63,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Body and Interior Components,Chassis/Frame,Brembo,BOCHA1829,760.99,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Body and Interior Components,Chassis/Frame,Centric,CCCHA5402,662.45,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Body and Interior Components,Doors,Pro-Series OE,PEDOO4201,635.87,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Body and Interior Components,Doors,Pro-Series OE Plus,PSDOO6347,733.05,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Body and Interior Components,Doors,Brembo,BODOO9788,747.37,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Body and Interior Components,Doors,Centric,CCDOO5932,677.95,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Body and Interior Components,Seats,Pro-Series OE,PESEA5379,724.58,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Body and Interior Components,Seats,Pro-Series OE Plus,PSSEA8485,737.89,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Body and Interior Components,Seats,Brembo,BOSEA6724,709.26,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Body and Interior Components,Seats,Centric,CCSEA4090,685.61,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,HVAC System,Compressor,Pro-Series OE,PECOM3102,478.71,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,HVAC System,Compressor,Pro-Series OE Plus,PSCOM8095,476.1,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,HVAC System,Compressor,Brembo,BOCOM7109,480.44,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,HVAC System,Compressor,Centric,CCCOM8457,442.31,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,HVAC System,Blower Motor,Pro-Series OE,PEBLO9487,430.66,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,HVAC System,Blower Motor,Pro-Series OE Plus,PSBLO2298,466.69,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,HVAC System,Blower Motor,Brembo,BOBLO3981,464.67,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,HVAC System,Blower Motor,Centric,CCBLO3507,447.81,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Safety and Security System,Airbags,Pro-Series OE,PEAIR4453,193.41,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Safety and Security System,Airbags,Pro-Series OE Plus,PSAIR4883,208.83,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Safety and Security System,Airbags,Brembo,BOAIR6087,186.37,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Safety and Security System,Airbags,Centric,CCAIR5107,206.96,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Safety and Security System,Seat Belts,Pro-Series OE,PESEA7592,207.74,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Safety and Security System,Seat Belts,Pro-Series OE Plus,PSSEA8467,195.62,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Safety and Security System,Seat Belts,Brembo,BOSEA2576,212.71,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Safety and Security System,Seat Belts,Centric,CCSEA5042,206.28,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Safety and Security System,Parking Sensors,Pro-Series OE,PEPAR7141,217.31,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Safety and Security System,Parking Sensors,Pro-Series OE Plus,PSPAR5141,206.65,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Safety and Security System,Parking Sensors,Brembo,BOPAR4370,203.85,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Safety and Security System,Parking Sensors,Centric,CCPAR9236,215.73,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Signaling System,Turn Signals,Pro-Series OE,PETUR6838,46.67,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Signaling System,Turn Signals,Pro-Series OE Plus,PSTUR6516,49.66,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Signaling System,Turn Signals,Brembo,BOTUR3269,49.46,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Signaling System,Turn Signals,Centric,CCTUR4554,50.31,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Signaling System,Hazard Lights,Pro-Series OE,PEHAZ1068,54.32,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Signaling System,Hazard Lights,Pro-Series OE Plus,PSHAZ3088,50.28,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Signaling System,Hazard Lights,Brembo,BOHAZ8740,53.82,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,Signaling System,Hazard Lights,Centric,CCHAZ8197,54.43,,,,
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,75.59,Engine Oil,5W-30,Castrol,CA-ENG4424
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,66.54,Engine Oil,5W-30,Pennzoil,PE-ENG5988
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,77.03,Engine Oil,5W-30,Mobil1,MO-ENG9245
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,43.44,Brake Fluid,DOT-4,Castrol,CA-BRA9266
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,62.46,Brake Fluid,DOT-4,Pennzoil,PE-BRA6961
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,64.11,Brake Fluid,DOT-4,Mobil1,MO-BRA6419
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,33.05,Transmission Fluid,ATF-Dexron,Castrol,CA-TRA9541
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,67.42,Transmission Fluid,ATF-Dexron,Pennzoil,PE-TRA6212
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,79.75,Transmission Fluid,ATF-Dexron,Mobil1,MO-TRA8145
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,68.79,Coolant/Antifreeze,Concentrated Coolant,Castrol,CA-COO3310
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,46.74,Coolant/Antifreeze,Concentrated Coolant,Pennzoil,PE-COO1971
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,54.39,Coolant/Antifreeze,Concentrated Coolant,Mobil1,MO-COO3932
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,54.7,Power Steering Fluid,Synthetic,Castrol,CA-POW7787
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,68.42,Power Steering Fluid,Synthetic,Pennzoil,PE-POW6571
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,66.51,Power Steering Fluid,Synthetic,Mobil1,MO-POW8699
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,41.25,Gear Oil,75W-90,Castrol,CA-GEA5576
2000,Toyota,Tundra,2.4,Automatic,Pickup Trucks,,,,,75.29,Gear Oil,75W-90,Pennzoil,PE-GEA8679
